gvkey,capex_m_lag_w,roaq_lag_w,bk_leverage_lag_w,ppe_lag_w,logatq_lag_w,tobin_q_w,qtr,tran_risk_w_std,tran_risk_pro_w_std,tran_risk_npro_w_std,phy_risk_acute_w_std,phy_risk_chronic_w_std,ticker,company_name,industry_naics
65218,0,-.0658291191655067,.4354120905357655,.0376277337408079,3.9580474,1.295900502272184,3,0,0,0,0,0,CGNT.1,COGENTIX MEDICAL INC,33
65218,0,-.087069692414855,.4596986366897872,.0519413218528263,3.915457,1.339839818801396,4,0,0,0,0,0,CGNT.1,COGENTIX MEDICAL INC,33
65220,21.54364653160994,.2302517068117572,.4532473177714662,.8818628759714987,8.0001736,1.381539827695772,1,0,0,0,0,0,CRZO,CARRIZO OIL & GAS INC,21
65220,7.062810500570858,.1821790033705571,.4101908377307388,.8934090075699626,8.0233002,1.39525103728373,2,0,0,0,0,0,CRZO,CARRIZO OIL & GAS INC,21
65220,12.42672219835207,.1435876019266623,.4460352530257494,.8934090075699626,8.0319538,1.435168242758554,3,0,0,0,0,0,CRZO,CARRIZO OIL & GAS INC,21
65220,17.63905450410202,-.1754491337808042,.6091657331469313,.8933402119754802,7.7485838,1.632213221635942,4,.28859302,0,.31420115,0,0,CRZO,CARRIZO OIL & GAS INC,21
65226,1.570485970576331,.0868833168217822,.0748849574108142,.1644776104680125,5.3119788,1.83968909796061,1,0,0,0,0,0,QADA,QAD INC,51
65226,2.257448791867858,.0972057504010014,.0532380041571237,.1169993894886173,5.64675,2.247389629629629,2,0,0,0,0,0,QADA,QAD INC,51
65226,.4023022984165522,.094218452881479,.0561987810595406,.1246694796061885,5.5858431,2.465729857526486,3,0,0,0,0,0,QADA,QAD INC,51
65228,.2764444899401945,.0263579542518604,.0738763436024346,.0140551960764284,10.026293,.999408783749931,1,0,0,0,0,0,COLB,COLUMBIA BANKING SYSTEM INC,52
65228,.0929454089664327,.0263110129197574,.0714073854238271,.01406887017464,10.041211,1.006960728995687,2,0,0,0,0,0,COLB,COLUMBIA BANKING SYSTEM INC,52
65228,.1898736548582988,.024082563715971,.0688507090078234,.0145309169598774,10.034224,.9893786516229129,3,0,0,0,0,0,COLB,COLUMBIA BANKING SYSTEM INC,52
65228,.2593609507974065,.0234767103167316,.0676996122665517,.0142604984374611,10.050282,.9850937681522868,4,0,0,0,0,0,COLB,COLUMBIA BANKING SYSTEM INC,52
65270,1.616868333510012,.2571200422241604,.1133907672700089,.0890928624240716,7.1098919,3.639776575628421,1,0,0,0,0,0,SYNT,SYNTEL INC,54
65270,.3603714006772792,.2267148788556349,.1083503590862045,.0880977703528412,7.1403055,3.222595775461646,2,0,0,0,0,0,SYNT,SYNTEL INC,54
65270,.8028917098716609,.2253143990941483,.1019625951385508,.0840146004218776,7.1845274,2.976030638342559,3,0,0,0,0,0,SYNT,SYNTEL INC,54
65270,1.050296239345013,.2365631150129704,.0964270581809086,.0782542299830152,7.2234583,2.854993606272879,4,0,0,0,0,0,SYNT,SYNTEL INC,54
65275,3.073304491795576,.1050345590649987,.4302402156672626,.1863301442825944,7.6690636,2.055518886805472,1,.25988385,0,.28294447,0,2.6494236,BFAM,BRIGHT HORIZONS FAMILY SOLTN,62
65275,.7898365121088649,.108572991811167,.4270411058391076,.184176188313612,7.6748562,2.225312216394328,2,0,0,0,0,3.8642139,BFAM,BRIGHT HORIZONS FAMILY SOLTN,62
65275,1.941013617742907,.1126029175000087,.4273168983603811,.193678880423704,7.6726046,2.39666555397757,3,0,0,0,0,0,BFAM,BRIGHT HORIZONS FAMILY SOLTN,62
65286,1.097776537352312,-.5658822768155641,.2549771320957762,.0321495829970406,2.6992114,2.689162171255922,3,0,0,0,0,0,AEHR,AEHR TEST SYSTEMS,33
65343,2.800627088611365,.1931411066182606,.1093168468430248,.4173740661747974,6.9442143,2.866847113546088,1,0,0,0,0,0,PSMT,PRICESMART INC,45
65343,4.065056328413355,.1894290665226999,.1111048028825,.4302256971550115,6.8940277,2.853820738981069,2,0,0,0,0,0,PSMT,PRICESMART INC,45
65343,6.391238140811828,.1861990949640448,.1001866789741612,.4356725117424716,6.9238086,3.013982012560351,3,0,0,0,0,0,PSMT,PRICESMART INC,45
65343,8.776470379843001,.1837393360987301,.0979538001718275,.436667836384684,6.8994126,3.135083056985817,4,0,0,0,0,0,PSMT,PRICESMART INC,45
65406,.5010764330408289,.3682118042491284,0,.0153052278249543,4.3800497,4.129704050596244,1,0,0,0,0,0,PETS,PETMED EXPRESS INC,45
65406,1.149770797324716,.3712434616846222,0,.0189373823202819,4.4170561,3.910864698265252,2,0,0,0,0,0,PETS,PETMED EXPRESS INC,45
65406,.1327668613913967,.3811474160891798,0,.0159241462709887,4.5373516,3.806494343891402,3,0,0,0,0,0,PETS,PETMED EXPRESS INC,45
65406,.1872799460633755,.3859866613423291,0,.0154638009049774,4.4818721,4.020204553921182,4,0,0,0,0,0,PETS,PETMED EXPRESS INC,45
65417,11.25640187425084,.3035012857829146,.4007189934092271,.5390053924505692,9.029418,4.898706803130644,1,0,0,0,0,0,YUM,YUM BRANDS INC,72
65417,2.720191731575794,.2983132117475811,.4078266104756171,.5266706803130644,9.0246134,5.502720038582107,2,0,0,0,0,0,YUM,YUM BRANDS INC,72
65417,4.864539434075859,.2995640500043306,.409814323607427,.5271280443694237,9.0232878,4.928900794606309,3,0,0,0,0,0,YUM,YUM BRANDS INC,72
65417,7.740535326742223,.3158172386506843,.3873103780399711,.5132434384782085,9.0247335,4.682724458204334,4,0,0,0,0,0,YUM,YUM BRANDS INC,72
65421,4.569384004471271,.1118940545660975,.0000188030451532,.0689719200024444,6.0531778,2.776816491780892,1,0,0,0,0,0,FARO,FARO TECHNOLOGIES INC,33
65430,4.479849858740761,.1499035334975858,.0191878612165104,.3203378269094182,6.9031658,1.701249089835576,1,0,0,0,0,0,PLCE,CHILDRENS PLACE INC,45
65430,7.2544179799301,.1505658822674066,0,.3236961959821326,6.8654928,1.75251812157525,2,0,0,0,0,0,PLCE,CHILDRENS PLACE INC,45
65430,1.049740355386609,.1558837985757617,.0122909165226354,.340124139795166,6.8135576,1.679339136798641,3,0,0,0,0,0,PLCE,CHILDRENS PLACE INC,45
65430,2.213925237033611,.1619059731845596,.0307540693214021,.3192460346336727,6.8689666,1.541555571244109,4,0,0,0,0,14.444571,PLCE,CHILDRENS PLACE INC,45
65459,.257571654348272,.1206936964390422,.5856481481481481,.0719821673525377,8.671114899999999,1.562052759458521,1,0,0,0,0,0,SPB.1,SPECTRUM BRANDS HOLDINGS INC,33
65459,.5126886145404663,.1198841219056136,.5859250260326276,.0801284276292954,8.6590395,1.514119670244372,2,0,0,0,0,0,SPB.1,SPECTRUM BRANDS HOLDINGS INC,33
65459,.8590767094758764,.1236182626415141,.5815823987580632,.0669280800835095,8.918944400000001,1.447464236777199,3,0,0,0,0,0,SPB.1,SPECTRUM BRANDS HOLDINGS INC,33
65459,1.192419903107519,.1225913148048704,.5441216771718279,.0694847903535215,8.895355199999999,1.545857262476275,4,0,0,0,0,0,SPB.1,SPECTRUM BRANDS HOLDINGS INC,33
65548,.0633210015359836,.0201868049516647,.1963595628940476,.008206357132361,7.9626937,1.023561412243175,4,0,0,0,0,0,CAC,CAMDEN NATIONAL CORP,52
65552,.196786213320913,-.062776649309576,.2551419864070489,.0644326281830585,4.3621173,1.319496943315689,2,0,0,0,0,0,INVE,IDENTIV INC,33
65590,4.837259837103507,.0907053925286791,.3267853873720692,.2139455449641506,5.988337,1.501411848267125,1,.62502164,0,.68048257,0,0,SRI,STONERIDGE INC,33
65590,2.129148265458896,.0895222754456347,.3270106885119036,.2210452108416971,5.9330964,1.489410495072772,2,.54847527,0,.59714383,0,0,SRI,STONERIDGE INC,33
65590,4.036085985142623,.0999948701945479,.3260093282724305,.2220445570603171,5.9699802,1.594545762656273,3,1.0399861,0,1.1322687,0,0,SRI,STONERIDGE INC,33
65590,6.007948955039362,.1140066194011097,.3359016689170352,.227564190167985,5.902267,1.764983033723905,4,1.4608967,4.535584,.95431709,0,0,SRI,STONERIDGE INC,33
65607,.6271065264017975,.1628138512926831,.0333267717653205,.2274804146658616,6.9628663,1.840342588450488,1,0,0,0,0,0,OSIS,OSI SYSTEMS INC,33
65607,.9570740958758653,.1592216261930532,.0177368206535246,.2263119700177945,6.9136677,1.764083184814541,2,0,0,0,0,0,OSIS,OSI SYSTEMS INC,33
65607,1.519588838189536,.1564429530364445,.0115926318346715,.2303858222224944,6.8872199,1.875451428030871,3,0,0,0,0,0,OSIS,OSI SYSTEMS INC,33
65607,.2554931538450546,.1492394818388838,.0547976792034875,.2045921263194406,6.9224706,2.10713866216148,4,0,0,0,0,0,OSIS,OSI SYSTEMS INC,33
65609,.7602189691697283,.2743776207481666,.3437721857502229,.0474346506185722,8.075376500000001,3.883641681554346,1,0,0,0,0,0,CHRW,C H ROBINSON WORLDWIDE INC,48
65609,.1211758066513229,.2738576114857115,.3414697826439068,.0577600670126894,8.1044693,3.311602610917581,2,0,0,0,0,0,CHRW,C H ROBINSON WORLDWIDE INC,48
65609,.3487826753341569,.2759225150394499,.3319610318876479,.0560658681192263,8.1327105,3.584140459130614,3,.24559222,0,.26738471,0,0,CHRW,C H ROBINSON WORLDWIDE INC,48
65609,.5674771020330703,.2780368254520815,.310937294815347,.0574310239950009,8.1054783,3.412156265093309,4,0,0,0,0,0,CHRW,C H ROBINSON WORLDWIDE INC,48
65643,3.119098036971327,.120840779508127,.1182554222563678,.3709591631700255,7.4337258,1.571293907601693,1,1.1428201,0,1.2442275,0,0,FCS,FAIRCHILD SEMICONDUCTOR INTL,33
65643,.8510135334791089,.1276577367670981,.1227682679919013,.3717405975826737,7.3962741,1.511015326093625,2,.29750752,0,.32390666,0,0,FCS,FAIRCHILD SEMICONDUCTOR INTL,33
65643,1.779250260752193,.1251632021359309,.1212957850174857,.361924044419903,7.3962741,1.29221364350833,3,.79595357,0,.86658198,0,0,FCS,FAIRCHILD SEMICONDUCTOR INTL,33
65643,3.116755629179704,.119596369715787,.1244891543539767,.3541653568060358,7.3718038,1.769186985308027,4,.27414358,0,.29846954,0,0,FCS,FAIRCHILD SEMICONDUCTOR INTL,33
65675,1.059599802265351,-.020663867583813,.0978405351811902,.1048571615349415,4.5194163,1.408077195087975,2,0,0,0,0,0,OIGBQ,ORBITAL INFRAS GROUP INC,23
65675,2.680264104072694,-.0318592933370888,.0959795117978612,.1183215104691284,4.536056,1.45721200758697,3,.70041126,0,.7625618,0,0,OIGBQ,ORBITAL INFRAS GROUP INC,23
65675,4.757720580356187,-.031976875479879,.0978741133002226,.1308533149140984,4.5131536,1.907287337090525,4,0,0,0,0,0,OIGBQ,ORBITAL INFRAS GROUP INC,23
65689,.075093325286123,.0236415174556474,.0954119733363655,.0168702406425152,7.9701805,.9991614891505027,1,0,0,0,0,0,MBWM,MERCANTILE BANK CORP,52
65689,.0099537599464156,.0235276557126481,.0871935892873031,.0168105341889848,7.9645672,1.008975873660962,2,0,0,0,0,0,MBWM,MERCANTILE BANK CORP,52
65689,.0204714053741436,.0228751121888927,.0886296812455319,.0166560962244049,7.9641361,1.003282326470989,3,0,0,0,0,0,MBWM,MERCANTILE BANK CORP,52
65689,.0324067506182318,.0232414457795316,.0975686277776216,.0164882970885101,7.9660234,1.023297590953989,4,0,0,0,0,0,MBWM,MERCANTILE BANK CORP,52
65718,3.795373083064291,.1000448256873646,.5964645108574397,.2294796174905082,8.3288116,1.242513215307089,1,.55456311,2.1521604,.30188593,0,0,GPI,GROUP 1 AUTOMOTIVE INC,44
65718,.5591463173175271,.100999646189674,.603878718555011,.2304483603259463,8.318368,1.241447294359668,2,0,0,0,0,0,GPI,GROUP 1 AUTOMOTIVE INC,44
65718,1.183027702797168,.1025726731555109,.6012044228015322,.2243478580163394,8.3670616,1.2100630933936,3,0,0,0,0,0,GPI,GROUP 1 AUTOMOTIVE INC,44
65718,1.820578046718386,.1000116204098018,.6097822718747452,.2280709684183549,8.3645201,1.159348089176519,4,.25353718,0,.27603462,0,0,GPI,GROUP 1 AUTOMOTIVE INC,44
65732,2.130370683589598,.0822648464627268,.749240560052846,.8323963101299876,6.7998371,1.69081690865949,1,0,0,0,0,0,SNDA,SONIDA SENIOR LIVING INC,62
65732,.6130103453154224,.0821670882643211,.7763233885082103,.8668267607136689,6.8123989,1.638081984958361,2,0,0,0,0,0,SNDA,SONIDA SENIOR LIVING INC,62
65732,1.489468664505434,.0820861333436148,.7850882996700558,.8796907504983872,6.8265171,1.471223198176366,3,0,0,0,0,0,SNDA,SONIDA SENIOR LIVING INC,62
65732,2.566775201903741,.0819769670140616,.7839406380843087,.8839028020550279,6.8663111,1.47146416259336,4,0,0,0,0,3.10462,SNDA,SONIDA SENIOR LIVING INC,62
65765,.2021046762840616,.1010074326677153,.5109082654304763,.1747712012234462,3.7340679,.9835485732165207,2,0,0,0,0,0,YHGJ,YUNHONG GREEN CTI LTD,32
65765,.4635714115032618,.1052843078159534,.4918147684605757,.1733166458072591,3.6876287,1.009963697110169,3,0,0,0,0,0,YHGJ,YUNHONG GREEN CTI LTD,32
65772,4.241514053680862,.2531906299585974,.2249523420818173,.2545714271493348,7.6054473,5.284592377756351,1,0,0,0,0,0,MTD,METTLER-TOLEDO INTL INC,33
65772,.9227468879254994,.2604950827397148,.2651623630524406,.2584031199621393,7.5886602,5.172085987785111,2,0,0,0,0,0,MTD,METTLER-TOLEDO INTL INC,33
65772,1.818273847033784,.268096385834755,.299718305023155,.2490260850406948,7.6482387,4.476619067700455,3,0,0,0,0,0,MTD,METTLER-TOLEDO INTL INC,33
65772,2.706598968310626,.2731819636620472,.3032763814397146,.2500883837031165,7.6273232,5.228522728680174,4,0,0,0,0,0,MTD,METTLER-TOLEDO INTL INC,33
65796,.3913436450527763,.0239373863180589,.0747102602268644,.0243857037759414,7.9801774,1.014445295522228,3,0,0,0,0,0,MOFG,MIDWESTONE FINANCIAL GROUP,52
65796,.3954900853735736,.0232115166961035,.068259195664422,.0251485659861025,8.000295599999999,1.017036951652279,4,0,0,0,0,0,MOFG,MIDWESTONE FINANCIAL GROUP,52
65831,4.907381683045048,.0964976568586879,.6396674976084897,.2511106189338498,8.065621399999999,1.170656368554138,1,0,0,0,0,0,SAH,SONIC AUTOMOTIVE INC  -CL A,44
65831,1.469211956137581,.093131641876698,.6361174855993504,.263636057913271,8.046310399999999,1.13963194875889,2,0,0,0,0,0,SAH,SONIC AUTOMOTIVE INC  -CL A,44
65831,2.655836887121648,.0872482162625913,.6499301632272374,.2533046150276523,8.094224000000001,1.077011949916292,3,0,0,0,0,0,SAH,SONIC AUTOMOTIVE INC  -CL A,44
65831,3.880268478504776,.0887017841432867,.6413351565176612,.261162954287561,8.0993748,1.093831737818049,4,0,0,0,0,0,SAH,SONIC AUTOMOTIVE INC  -CL A,44
65850,1.032780373389827,-.1356358626355289,0,.0361490296737059,3.9401438,.593125073607349,1,0,0,0,0,0,CTHR,CHARLES & COLVARD LTD,32
65850,.3042437090252424,-.1596093820094727,0,.0352243861134632,3.8552411,.7378476345624656,3,0,0,0,0,0,CTHR,CHARLES & COLVARD LTD,32
65872,.0307998070653595,.0116692152185123,0,.0164188022838932,5.01476,3.829498293946671,2,0,0,0,0,0,PGNX,PROGENICS PHARMACEUTICAL INC,32
65872,.1546939317487717,-.0031046321379717,0,.0177204880857099,4.9588785,3.12760254762183,3,0,0,0,0,0,PGNX,PROGENICS PHARMACEUTICAL INC,32
65872,.1923697993456619,.0000267765397347,0,.0177340189318686,4.9193382,3.492278001691416,4,0,0,0,0,0,PGNX,PROGENICS PHARMACEUTICAL INC,32
65896,1.786321617555589,-.0425475120858857,0,.3070824475245318,5.7781196,.6367380783335395,3,.52316928,0,.56959242,0,0,GEOS,GEOSPACE TECHNOLOGIES CORP,33
65899,.8993397530105948,-.197770629113018,0,.0649143624225426,5.5226564,1.311355885551329,1,0,0,0,0,0,RNWK,REALNETWORKS INC,51
65899,.1222537844737694,-.21642179374797,0,.0659916342912837,5.4009595,1.234811056452553,2,0,0,0,0,0,RNWK,REALNETWORKS INC,51
65899,.3876021460253859,-.2435605433756365,0,.0679021414784155,5.2851663,1.11697667137262,3,0,0,0,0,0,RNWK,REALNETWORKS INC,51
65899,.5623470643963382,-.2608844139879661,0,.0607751161307952,5.1685729,1.207604296436784,4,0,0,0,0,0,RNWK,REALNETWORKS INC,51
65937,3.258410016593754,-.1435852308143585,.0333333333333333,.3731239092495637,1.7457155,2.789718120805369,1,4.8961191,0,5.3305726,0,0,SLSN,SOLESENCE INC,32
65937,.663176265270506,-.1783253128007699,.0296714941716708,.3519957612151183,1.7337772,2.657656695156695,2,2.5657125,0,2.7933791,0,0,SLSN,SOLESENCE INC,32
65937,3.249735075944896,-.1903072332876381,.0826210826210826,.3605769230769231,1.7256197,2.570748201438849,3,5.9160237,0,6.4409785,0,0,SLSN,SOLESENCE INC,32
65937,4.05982905982906,-.1663493675170284,.0710431654676259,.3446043165467626,1.7155981,2.874289462177526,4,3.5581722,0,3.8739045,0,0,SLSN,SOLESENCE INC,32
66016,5.251141552511415,.1470863781150459,.3588685916322923,.4071891573364761,8.5352297,1.60230465768592,1,.21209942,0,.23091993,0,0,INGR,INGREDION INC,31
66016,1.139265370261245,.155984629251862,.4115150396752169,.3856800147628714,8.5976667,1.6024499488117,2,.77013749,0,.83847511,0,0,INGR,INGREDION INC,31
66016,2.362059420557298,.1592678209180545,.4043875685557587,.3806215722120658,8.607033700000001,1.725268824393828,3,.2395573,0,.26081425,0,0,INGR,INGREDION INC,31
66016,3.528336380255941,.1638161612356376,.4164217487141808,.3677443056576047,8.6022692,1.902774426487978,4,.87943089,0,.95746666,0,0,INGR,INGREDION INC,31
66032,4.441719161519861,.1525637757888681,0,.194106100720532,6.2018533,3.145459585862051,1,3.9162409,3.7995584,3.7307777,0,0,POWI,POWER INTEGRATIONS INC,33
66032,.6729286983225399,.1432750632676363,0,.1856936672621231,6.2288542,2.768682352423031,2,.9349739,0,1.0179383,0,0,POWI,POWER INTEGRATIONS INC,33
66032,1.01424757578267,.1357121896594535,0,.1860049367491527,6.2136455,2.65567192548945,3,2.0926771,0,2.2783697,0,0,POWI,POWER INTEGRATIONS INC,33
66032,3.60506807548862,.1278698783823125,0,.2158926270882173,6.160131,2.976130550091583,4,.45758596,0,.4981896,0,0,POWI,POWER INTEGRATIONS INC,33
66065,14.58783946166787,.2218099013241124,.6458650838212882,.5170449987968236,9.4308405,1.460182094121479,1,0,0,0,0,0,URI,UNITED RENTALS INC,53
66065,2.767305687013716,.2226697353279632,.6574662107148673,.5223904901481843,9.415889699999999,1.413267098770329,2,.27912104,0,.30388868,0,2.8455403,URI,UNITED RENTALS INC,53
66065,8.679368181078001,.221976297309805,.6671955573185244,.5411344704482348,9.441848800000001,1.192432239244325,3,.28662699,0,.31206065,0,0,URI,UNITED RENTALS INC,53
66065,11.90797302657676,.2236089652266388,.6759009366566121,.5456421654230831,9.441293699999999,1.282746920466771,4,0,0,0,0,0,URI,UNITED RENTALS INC,53
66235,.0927566389705485,.0291055593848827,.0732645409946039,.0043026022606798,8.873514200000001,1.034641996558843,1,0,0,0,0,0,HOPE,HOPE BANCORP INC,52
66235,.0154194554033217,.0282701478857783,.0719712214180015,.0041379186987172,8.891223,1.03653959414557,2,0,0,0,0,0,HOPE,HOPE BANCORP INC,52
66235,.1117378391709853,.0274834010180435,.0849582569638659,.0048165094140866,8.900183699999999,1.034988393778612,3,0,0,0,0,0,HOPE,HOPE BANCORP INC,52
66235,.1284411601349948,.0272558578217302,.0755601805195357,.0045889477544645,8.9336643,1.054600118696042,4,0,0,0,0,0,HOPE,HOPE BANCORP INC,52
66268,14.86899389515838,-.0083089171031993,.1341352136043135,.2078390709249274,5.1285367,3.075237341158023,1,0,0,0,0,0,SAAS,INCONTACT INC,51
66268,3.596610772056645,-.0190177489011912,.3062457790922429,.1438213673024227,5.5515866,2.845221763138587,2,0,0,0,0,0,SAAS,INCONTACT INC,51
66268,4.895864868851059,-.0115056975329129,.3086187589296057,.1519056261343013,5.5567122,2.29957510676487,3,0,0,0,0,0,SAAS,INCONTACT INC,51
66268,6.803490751824535,.0057641166067122,.3130995853190567,.1554395927461781,5.5549421,2.827097353002515,4,0,0,0,0,0,SAAS,INCONTACT INC,51
66285,.1141592202403718,.0240891502802425,.0148255368375389,.0187804207938688,8.148373599999999,1.014897889747464,1,0,0,0,0,0,HFWA,HERITAGE FINANCIAL CORP,52
66285,.0157616947436917,.0251285575788661,.0143963502959661,.0186587129543738,8.1488361,1.021885275623764,2,0,0,0,0,0,HFWA,HERITAGE FINANCIAL CORP,52
66285,.0283001223640633,.0228404102965713,.0114549679857393,.0183798979635229,8.154880500000001,1.026506742823703,3,0,0,0,0,0,HFWA,HERITAGE FINANCIAL CORP,52
66285,.0404847364785577,.0235914551956087,.0117317289030528,.0176215129535754,8.187404600000001,1.025955737823464,4,0,0,0,0,0,HFWA,HERITAGE FINANCIAL CORP,52
66290,4.052149400986611,.1479559863003717,.1641894227445558,.2239313284940661,7.4592237,1.934545057497967,1,.29695493,0,.32330504,0,0,SCS,STEELCASE INC,33
66290,5.61700656757691,.143897969654768,.1651178998722267,.2262167499128819,7.4511256,1.87253640776699,2,0,0,0,0,0,SCS,STEELCASE INC,33
66290,1.405505865954234,.1499867969368894,.170995145631068,.239623786407767,7.4073176,1.843878574723247,3,0,0,0,0,0,SCS,STEELCASE INC,33
66290,2.87621359223301,.1583925738793255,.1621886531365314,.2327029520295203,7.4584169,1.972144691302891,4,0,0,0,0,0,SCS,STEELCASE INC,33
66354,.2148104399614701,-.0463266195662619,.4733577328544198,.0010935094742263,9.063848500000001,1.392038054963444,1,.36855817,0,.40126196,0,0,WPC,W P CAREY INC,53
66354,.0102114913315785,-.0430665729440368,.4966736269161208,.0010865319745766,9.0745811,1.27476674705975,2,0,0,0,0,0,WPC,W P CAREY INC,53
66354,.0264817828929057,-.0364877204336673,.5067693667115541,.001045987311661,9.1013737,1.27702541214262,3,0,0,0,0,0,WPC,W P CAREY INC,53
66354,.0388286547889492,-.0417295322194324,.5175389843963409,.000990388851662,9.0925055,1.302597709817374,4,0,0,0,0,0,WPC,W P CAREY INC,53
66366,2.869470509383378,-.5867682224780799,0,.0152755102040816,4.5849676,5.95690832741532,1,0,0,0,0,0,RMTI,ROCKWELL MEDICAL INC,33
66366,.0795918367346939,-.3070788551000299,0,.0144296579903459,4.5763693,9.12418897362498,2,0,0,0,0,0,RMTI,ROCKWELL MEDICAL INC,33
66366,.2151068844495219,-.2240940734540555,0,.0150012018442847,4.516623,4.550847815566017,3,0,0,0,0,0,RMTI,ROCKWELL MEDICAL INC,33
66366,.3682013853986846,-.1702993634059873,0,.0147608781732588,4.5099359,6.295489512878322,4,0,0,0,0,0,RMTI,ROCKWELL MEDICAL INC,33
66379,2.108211705734926,-.0731598603129815,.0174357579498338,.1274257498247706,6.3518171,1.155539051495939,1,0,0,0,0,0,PRDO,PERDOCEO EDUCATION CORP,61
66379,.587410685329902,-.0834529039940949,0,.1228697553404804,6.2721863,.9709618741537106,2,0,0,0,0,0,PRDO,PERDOCEO EDUCATION CORP,61
66379,.9429152962234297,-.0893779722084417,0,.1181664681795194,6.1951723,1.136261394926083,3,0,0,0,0,0,PRDO,PERDOCEO EDUCATION CORP,61
66379,1.616310749302576,-.0252599680733051,0,.1218132078666203,6.1067643,.8520078406979695,4,0,0,0,0,0,PRDO,PERDOCEO EDUCATION CORP,61
66393,1.537354845339636,.0930617992813259,0,.0339138640163287,5.966116,1.423273989257277,3,0,0,0,0,0,MRCY,MERCURY SYSTEMS INC,33
66393,.4787326789542242,.10056921934243,0,.0336158529901243,5.9949284,1.604131911431736,4,0,0,0,0,0,MRCY,MERCURY SYSTEMS INC,33
66446,4.839653450016526,.1255533823187796,.0128904769690356,.2344934049680419,8.750211699999999,1.235465757582765,1,.75892663,0,.82626945,0,5.1579919,PWR,QUANTA SERVICES INC,23
66446,1.048284987509553,.1184186245149317,.0202646741468667,.2410254046925874,8.7227154,1.246513585329769,2,.22800989,0,.2482422,0,0,PWR,QUANTA SERVICES INC,23
66446,1.970367542910295,.1097006791777516,.0353792751337164,.184258242788936,8.7210331,1.100279064149786,3,.19574013,0,.213109,0,7.9820051,PWR,QUANTA SERVICES INC,23
66446,2.756165473998085,.092769428118883,.0652394078710335,.2094569496097833,8.589221,.9930221636227035,4,0,0,0,0,2.1306214,PWR,QUANTA SERVICES INC,23
66586,1.461245967122446,.1545604423895799,0,.0515982665382621,6.2914948,1.572521332232315,1,.55321985,0,.60230947,0,0,CNXN,PC CONNECTION INC,42
66586,.4218831024520335,.1565444062748194,0,.0526204426169036,6.2804914,1.429208790698137,2,0,0,0,0,0,CNXN,PC CONNECTION INC,42
66586,1.077050693660343,.1548730694455536,0,.0495862556551699,6.4011641,1.230557728305375,3,0,0,0,0,0,CNXN,PC CONNECTION INC,42
66586,1.671075735296558,.1537229944153604,0,.0531076150419124,6.4135933,1.290809389835919,4,0,0,0,0,0,CNXN,PC CONNECTION INC,42
66588,.0390889416430703,.2310719980622893,0,.1454691535150646,4.4673438,3.794273364795131,1,0,0,0,0,0,SRDX,SURMODICS INC,53
66588,.1870875179340029,.2326904609269,0,.1369360031755833,4.5074692,3.242462416785607,2,0,0,0,0,0,SRDX,SURMODICS INC,53
66588,.436642702774225,.2341226269681266,0,.1260795732755478,4.5642128,2.933398845101813,3,0,0,0,0,0,SRDX,SURMODICS INC,53
66588,1.955473136987301,.2517500983646384,0,.1313747340694965,4.5921865,2.498515528227064,4,0,0,0,0,0,SRDX,SURMODICS INC,53
66599,2.545050888866493,.3794246461315441,.1256725133047505,.0610530298320089,7.3210998,3.241002580229432,1,0,0,0,0,0,WDR,WADDELL&REED FINL INC  -CL A,52
66599,.6058076575569529,.359858666226147,.1286053494410405,.0659346089179011,7.2980309,3.137134797567665,2,0,0,0,0,0,WDR,WADDELL&REED FINL INC  -CL A,52
66599,.9528979523320888,.3394152050799188,.1299616271195715,.0671696409639049,7.28754,2.422075299991891,3,0,0,0,0,0,WDR,WADDELL&REED FINL INC  -CL A,52
66599,1.411451671374926,.3110600515909312,.1316893877067263,.0695777414438286,7.2743335,1.982199227495454,4,0,0,0,0,0,WDR,WADDELL&REED FINL INC  -CL A,52
66654,0,.0164115581081686,.8780249193822974,0,8.895402000000001,.9786538817381367,1,0,0,0,0,0,ANH,ANWORTH MTG ASSET CORP,53
66654,0,.0159155086214882,.878816171875706,0,8.8808784,.9777445835268311,2,0,0,0,0,0,ANH,ANWORTH MTG ASSET CORP,53
66654,0,.0157242250359236,.8856521952820725,0,8.901781099999999,.9813749253453821,3,0,0,0,0,0,ANH,ANWORTH MTG ASSET CORP,53
66654,0,.0170814637914278,.8846702026065846,0,8.9034367,.9711822179092693,4,0,0,0,0,0,ANH,ANWORTH MTG ASSET CORP,53
66686,.6046256148206097,.1969842847554671,0,.0112398443530226,5.5267987,3.472068861674363,1,0,0,0,0,0,OSPN,ONESPAN INC,33
66686,.1273185909014952,.2402546999215258,0,.0103701758991861,5.5568743,4.568375214994163,2,0,0,0,0,0,OSPN,ONESPAN INC,33
66686,.2806819761246583,.2622117823615291,0,.0101981813427421,5.604032,2.512028049120849,3,0,0,0,0,0,OSPN,ONESPAN INC,33
66686,.3366246929312497,.2517513987221467,0,.0091438738487301,5.658227,2.330729839459692,4,0,0,0,0,0,OSPN,ONESPAN INC,33
66697,1.025770628767663,-.2936409158567721,0,.0347763402511667,4.8811717,4.326337957659836,1,.31275535,0,.34050751,0,0,INO,INOVIO PHARMACEUTICALS INC,32
66697,.3998937663618773,-.2585975730590632,0,.0419753086419753,4.769455,3.007419820230735,2,0,0,0,0,0,INO,INOVIO PHARMACEUTICALS INC,32
